"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000042541",373.642444017367,-0.318168750480339,0.151154563097398,0.00208639492946965,0.0732666482413648
"ENSMUSG00000062997",490.606042842399,0.316887418924005,0.161455062810237,0.00209225417688782,0.0732666482413648
"ENSMUSG00000078866",247.831182882327,-0.284582260007752,0.20282557211059,0.00215433330724838,0.0740485307838514
"ENSMUSG00000022847",224.428623087914,0.284842302284706,0.202284689026149,0.00216345238608694,0.0740559545163422
"ENSMUSG00000022788",170.527147272604,-0.304544984539379,0.179421544854261,0.00217869148440105,0.0742719498657702
"ENSMUSG00000026643",244.271523864991,-0.267680773106566,0.222823956709155,0.00219169858016619,0.0744104032237648
"ENSMUSG00000025133",295.183154797039,0.300927486464228,0.126429874148338,0.0022643842566697,0.0764775082385736
"ENSMUSG00000032112",200.86218747121,-0.310888792017984,0.13846841178169,0.00227097193254721,0.0764775082385736
"ENSMUSG00000028042",1376.86314868352,0.296976365936951,0.123350444233759,0.00230737694580367,0.0768143103915042
"ENSMUSG00000025156",202.236488931249,-0.308347585328439,0.135444429212756,0.00230867727793653,0.0768143103915042
"ENSMUSG00000024997",1239.16404759619,-0.292836376864285,0.119821178977025,0.00229887569204559,0.0768143103915042
