"gene","score"
"Fam210a",-0.450438625162098
"Ampd2",-0.450438625162098
"Sp4",-0.450438625162098
"Trim5",-0.450760432013791
"Mindy2",-0.450760432013791
"Prlr",-0.450837762783538
"Pcna",-0.450837762783538
"Suclg2",-0.450837762783538
"Ttc33",-0.450844767948743
"Akap10",-0.450990347082141
"Col6a1",-0.451489831932844
"Zfp354b",-0.451489831932844
"Mrpl58",-0.451846131184422
"Sh2d4a",-0.452091884698718
"Metap1d",-0.452130660362471
"Prps2",-0.452130660362471
"Zfp943",-0.452361075483671
"Sec61b",-0.452461254207485
"Ift20",-0.452744239671216
"Cep135",-0.452774219024907
"Sirt7",-0.453534347755133
"Sacs",-0.453590365264375
"Dtymk",-0.453651522919057
"Sh3bgrl2",-0.454348910214494
"Smyd2",-0.454348910214494
"Lgals9",-0.454348910214494
"Mdh2",-0.455189736931168
"Fbxw8",-0.455189736931168
"Ruvbl1",-0.455189736931168
"Gm35986",-0.45556785243037
"Bet1",-0.455843137325256
"Airim",-0.455881652902373
"Esyt2",-0.456148240162793
"Hk3",-0.457263872348374
"Hspd1",-0.457263872348374
"Casp7",-0.457271387266735
"Gemin6",-0.457658544217505
"Rnf128",-0.457704054548618
"Snai2",-0.457704054548618
"Pgm2l1",-0.459432251652799
"Eea1",-0.459480566979331
"Reln",-0.459921930131237
"Zmym2",-0.460415441103404
"Carhsp1",-0.460415441103404
"Uck1",-0.46100058647616
"Arpp19",-0.46100058647616
"Gabarapl1",-0.46100058647616
"Pah",-0.461807235901476
"Oxld1",-0.461807235901476
"Aars2",-0.461807235901476
"Nr1h5",-0.461807235901476
"Dmac2",-0.462078219611238
"Apip",-0.462078219611238
"Tmco1",-0.46212797586744
"Mtg2",-0.462623087955463
"Rad9b",-0.463366432498194
"Wfdc1",-0.463896596337382
"Lipc",-0.464399550518206
"Nr2c2ap",-0.464702763243872
"Wdr4",-0.46473293590623
"Cbx3",-0.464739209455368
"Gm14326",-0.46544496195974
"Ndufaf1",-0.465620527191322
"Pnldc1",-0.466160290474093
"Nfkb2",-0.467072396494357
"Man2c1",-0.46770874965998
"Mindy4",-0.46770874965998
"Asb13",-0.468276802825411
"Tmem245",-0.468713135365057
"Ndufa11",-0.468713135365057
"Trim12a",-0.469075482765574
"Tgtp2",-0.469770944490471
"Abcg8",-0.469770944490471
"Gm15889",-0.470557697081165
"H2ac25",-0.470557697081165
"Txnl4a",-0.470783029879454
"Oaf",-0.471445143681623
"Zfp28",-0.47186363867192
"Zfp101",-0.472163557436073
"D5Ertd579e",-0.472201689161147
"Selenof",-0.472618452404672
"Glyctk",-0.473269184226495
"Atp23",-0.473269184226495
"Ankrd26",-0.473280590340122
"Rpp25l",-0.473280590340122
"Psmd13",-0.473280590340122
"Ddx60",-0.473280590340122
"Rfc2",-0.47357475249272
"Rps3",-0.47357475249272
"Arhgef37",-0.473790797677942
"Cct5",-0.474186806796104
"Timm50",-0.474186806796104
"Egln1",-0.474186806796104
"Psmd10",-0.474450196904049
"Qdpr",-0.474450196904049
"E130102H24Rik",-0.474450196904049
"Maea",-0.474450196904049
"Dnpep",-0.474450196904049
"Slc8b1",-0.475017037518611
"Ctsb",-0.475101992809269
"Rabep1",-0.475322062398091
"Coq7",-0.475345726963556
"Mdp1",-0.4754619902865
"Ggact",-0.475579550176267
"Sc5d",-0.475982720294501
"Osbpl3",-0.47644397907954
"Eln",-0.477826520270884
"Piga",-0.477961226701226
"Ankrd13c",-0.478126788436122
"Nhej1",-0.478207115038374
"Gm6483",-0.47847435176078
"Rps27a",-0.478487500538465
"Fads3",-0.478766333485637
"Src",-0.479280238645247
"Upp1",-0.479482036460705
"Nup85",-0.479482036460705
"Rilpl2",-0.480546314230292
"Sardh",-0.480546314230292
"Naca",-0.480628249647164
"Evi5",-0.481065400728679
"Tbc1d31",-0.481099304115103
"Serpinb1a",-0.481753520920291
"Psph",-0.482494303240847
"Fam234a",-0.482494303240847
"Nudt13",-0.483480256561784
"Tyms",-0.483779756060727
"Clstn1",-0.484955682817474
"Dctn3",-0.48549737403047
"Thoc2",-0.48549737403047
"Magix",-0.48553681423542
"Ccdc50",-0.48553681423542
"Hilpda",-0.48573296884412
"Zfp160",-0.485877457529078
"Sh3glb2",-0.485877457529078
"Spice1",-0.486356788015273
"Retsat",-0.487144890769953
"Rap1a",-0.487144890769953
"Zbed6",-0.487285148365927
"Idnk",-0.487413513269324
"H2bc7",-0.488438524350547
"Slc25a13",-0.488760454547956
"Prkra",-0.48950340661259
"Endog",-0.491193647932378
"Pgap2",-0.491193647932378
"Zfp26",-0.491599021709433
"Acyp1",-0.491625484986173
"Sfmbt1",-0.492067795617909
"Atp2a3",-0.492613392875498
"Cks2",-0.492737381670929
"Col5a2",-0.492830431268696
"Rps26",-0.492959322908485
"Trp53rka",-0.493208931869103
"Perp",-0.493208931869103
"Bod1",-0.494342709959906
"Nampt",-0.494617965485449
"Ppox",-0.49515557126857
"Abhd5",-0.49545700210369
"Ptdss1",-0.495970631049001
"Zkscan7",-0.496627479152279
"Acad9",-0.496627479152279
"Dnm1l",-0.496784730168614
"Slmap",-0.496795630553946
"Alkbh8",-0.497294431367466
"Car2",-0.497439312780903
"Tefm",-0.497561577810426
"Crlf3",-0.497561577810426
"Spsb3",-0.497561577810426
"Lifr",-0.497672769574189
"Srd5a3",-0.497672769574189
"Sucnr1",-0.497672769574189
"Dhodh",-0.497826649204614
"Taf1c",-0.49790304163612
"Mmab",-0.4984013049206
"Fam50a",-0.4984013049206
"Ciao1",-0.498407655506141
"Slc25a38",-0.498428800344788
"Phf11c",-0.498597166415876
"Hapstr1",-0.499286335503879
"Polr2d",-0.499872193842497
"Ten1",-0.500636218476407
"Slc25a51",-0.500821491586126
"Plac8",-0.50144529890685
"Sod1",-0.50144529890685
"Tert",-0.501461028788356
"Elovl5",-0.501461028788356
"Slc25a47",-0.501781493509995
"Slc25a1",-0.50220904182911
"Aldh2",-0.503325885106875
"Mycbp2",-0.503325885106875
"B4galt7",-0.503401391689323
"Parl",-0.503944312545387
"Fam13a",-0.503944312545387
"Ppp1r16a",-0.504349170750545
"Tnpo1",-0.504535655809726
"Adhfe1",-0.50464851060264
"Tbc1d8b",-0.50464851060264
"Clk1",-0.505007726956529
"Dram2",-0.505007726956529
"Kcnq1ot1",-0.506545176868801
"Qrsl1",-0.50689544575754
"Uqcr11",-0.507327620717523
"Pmm1",-0.507614602938882
"Hsd17b11",-0.507646332629818
"Col3a1",-0.50765743792235
"mt-Co2",-0.507823869993538
"Crot",-0.507852708213928
"Osbpl1a",-0.508789363044557
"Ciao2a",-0.508838635553474
"Rnf13",-0.508838635553474
"Dhtkd1",-0.509030282502975
"Becn1",-0.509030282502975
"Ifi209",-0.509338406779676
"Fahd1",-0.5097186522803
"Slc50a1",-0.509900120166209
"Hsf2",-0.510200824931485
"Sult1c2",-0.510556594079184
"Fbxw9",-0.511120582457809
"Mettl5",-0.511356430137368
"Ndufaf5",-0.511466476805706
"Tmco6",-0.513378337068339
"Haus6",-0.513378337068339
"Rdx",-0.513432512429073
"Kmo",-0.515264360337844
"Gin1",-0.515339689187794
"Anxa5",-0.515549673627487
"Zbtb44",-0.516509635241273
"Gnpda1",-0.51669751014239
"Gm11266",-0.518174968214574
"Ipp",-0.519004800439302
"Klc4",-0.519397124534296
"Fhl1",-0.520527371925588
"Prss53",-0.520527371925588
"Slc39a3",-0.521183945194831
"Slc49a3",-0.521661854893173
"Psmc4",-0.522246650797503
"Anapc15",-0.522246650797503
"Prkag1",-0.522616762439153
"Gstp3",-0.522616762439153
"Eva1b",-0.522616762439153
"Ilkap",-0.522616762439153
"Dpy19l3",-0.522616762439153
"Calcrl",-0.522986152944159
"Micu2",-0.52303470941516
"Acot12",-0.523503026557964
"Usp18",-0.523580570677052
"Pdha1",-0.523695882550218
"Naa20",-0.524102919820455
"Fuca1",-0.524563191837791
"Rpp14",-0.525138158357711
"Fbxo36",-0.525539578785963
"Wls",-0.525773520236078
"Cry2",-0.526632259726993
"Tubgcp4",-0.526662438557047
"Gsap",-0.52676347331297
"Rab40c",-0.527867658469984
"Tmem258",-0.527867658469984
"Nfkbia",-0.528046398089981
"Idh1",-0.528107567479842
"Csf2ra",-0.5283560572046
"Blvra",-0.52948101728813
"Trappc2b",-0.52948101728813
"Gbp6",-0.529541061276866
"Zfand3",-0.531473879950554
"Kifc2",-0.531735175933313
"Sumo3",-0.532051333267821
"9430015G10Rik",-0.532143781422516
"Pfdn5",-0.533012240629372
"Isca1",-0.533453440975242
"Cuta",-0.533814537000058
"Gbp3",-0.533815043350991
"Zfp956",-0.534048102498553
"Pigw",-0.534095860846234
"Timm10b",-0.534095860846234
"Gfus",-0.534178197108536
"Carnmt1",-0.534463092318037
"Zfp560",-0.534629716271715
"Nicn1",-0.535059993917391
"Anapc2",-0.535280798660925
"Tbce",-0.53579396391152
"Ssc4d",-0.536197295922713
"Znhit3",-0.536505730114344
"Ano1",-0.536596004250182
"Abhd16a",-0.536758584828009
"Tfpi2",-0.536758584828009
"Mndal",-0.536758584828009
"Rgs1",-0.536758584828009
"Dcaf6",-0.537507207209607
"Anxa3",-0.538129602577738
"Zfp709",-0.538210564524194
"Abhd11",-0.538747098801998
"Rmnd5a",-0.538747098801998
"Ripk4",-0.538747098801998
"Birc5",-0.53904516683325
"Postn",-0.53904516683325
"Mast3",-0.53904516683325
"Rnf181",-0.53904516683325
"Rbx1",-0.53904516683325
"Smim15",-0.53904516683325
"Stoml1",-0.539092067958207
"Tmem208",-0.540552790538083
"Nek8",-0.541489196072263
"Ntaq1",-0.543027350972545
"Tsc22d3",-0.54323744318149
"Slc38a9",-0.543972932907129
"Slc25a11",-0.544496696956339
"Madd",-0.544496696956339
"Cyp2b9",-0.545619581940359
"Manea",-0.545876921138918
"Ntrk2",-0.547049962289854
"Bco2",-0.547427382660541
"Klhl9",-0.547546795771786
"Usp21",-0.547923549012694
"Prxl2a",-0.548695688749095
"Nsmaf",-0.5489605508527
"Gamt",-0.548991928074321
"Atp7a",-0.549022278424395
"Ddit4",-0.549105031622523
"Rcan2",-0.54930675120536
"Pmf1",-0.549351775916925
"Cisd3",-0.54937059043755
"Ftl1-ps2",-0.549479811889164
"Ly6a",-0.549987326811385
"Polr1d",-0.551052553184993
"Ascc3",-0.551052553184993
"Abcc5",-0.552342738776883
"Lama5",-0.553708735258352
"Wdr53",-0.554087325708902
"Krit1",-0.554087325708902
"Odf2l",-0.554087325708902
"Aldh7a1",-0.55426557897097
"Cd302",-0.554849248253028
"Chac2",-0.555975617777617
"Aarsd1",-0.556209595566556
"Gbp11",-0.556649586732447
"Pbld2",-0.556881705553699
"Mkrn1",-0.557107325563043
"Pgls",-0.55864667980937
"Supt3",-0.558657715915463
"Gsta2",-0.558657715915463
"Mrpl50",-0.558826861378351
"Mterf2",-0.560219404375941
"Manbal",-0.560475882012136
"Zfp97",-0.561059413418523
"Il15ra",-0.561316806951725
"Tk1",-0.561584851296915
"Mfsd8",-0.561716348480326
"Cryab",-0.561716348480326
"2810414N06Rik",-0.561716348480326
"Smco4",-0.561716348480326
"Ide",-0.562072178567365
"Prmt9",-0.56225976046122
"Atp5me",-0.56225976046122
"Tmem160",-0.56225976046122
"Cnot8",-0.562366551216208
"Hsp90aa1",-0.562893065589162
"Zfp180",-0.563740724390506
"Prkn",-0.564089066877167
"Gbp8",-0.56439094582523
"Dut",-0.56439094582523
"Mthfsl",-0.565168369526155
"Frmd4b",-0.565361888609285
"Arhgap42",-0.565955005356549
"Mmut",-0.566520590202075
"Pdcd2l",-0.567864487349201
"Rps28",-0.567864487349201
"Trim32",-0.567884853401858
"Gtf2h2",-0.56837461643732
"Ciart",-0.56837461643732
"Rhpn2",-0.56837461643732
"Foxo3",-0.569282054817632
"Fam193b",-0.569685795873906
"Slc16a12",-0.569862146051814
"Ccdc157",-0.570240472565189
"Amd1",-0.570240472565189
"Yae1d1",-0.570240472565189
"Zfp383",-0.570240472565189
"Hps4",-0.571122553002726
"Kctd9",-0.571941151826732
"Nabp1",-0.572126570101269
"Polr1c",-0.572126570101269
"Mrpl14",-0.572126570101269
"Eral1",-0.572126570101269
"Rpa2",-0.572819227127421
"Nprl2",-0.572819227127421
"Fbxl3",-0.572819227127421
"Ak3",-0.573699917591069
"Mocs1",-0.574177461059665
"Rps15",-0.575625537860444
"Ndufab1",-0.575625537860444
"Pwwp3a",-0.576652503780551
"Proc",-0.578369562446752
"Il18",-0.578775607153379
"Harbi1",-0.578992271651964
"Ndufaf6",-0.579309959896954
"Abcb8",-0.579309959896954
"Vps50",-0.579309959896954
"Ddx5",-0.579380103903169
"Gnb4",-0.579925405439007
"Fam135a",-0.580772228785087
"Dmxl2",-0.581518247622817
"Nipsnap1",-0.581613586074216
"Pef1",-0.581849841794239
"Oas1a",-0.582571462453546
"Sod3",-0.583343555454496
"Primpol",-0.583343555454496
"Snx13",-0.583721365246374
"Tyw5",-0.583721365246374
"Slc22a7",-0.583721365246374
"Ifit1",-0.584961476409485
"Cnpy4",-0.584961476409485
"Uba7",-0.584961476409485
"Adcy7",-0.584961476409485
"A930038B10Rik",-0.585394940700664
"Ubn2",-0.585704830530253
"Naip5",-0.585704830530253
"Mfsd14a",-0.585888755609643
"Tmem101",-0.586493888999733
"Serpina7",-0.586602174460045
"Sec24a",-0.587100376949255
"S100a1",-0.587100376949255
"Igsf6",-0.587606677470212
"Cse1l",-0.587784717185194
"Unc93a2",-0.587820132506488
"Mgmt",-0.589074273527246
"Cpt1b",-0.589519996280772
"Tatdn1",-0.590175154363933
"Rab24",-0.590175154363933
"Tubb4b",-0.590175154363933
"Exosc4",-0.590175154363933
"Itgb5",-0.590614350592227
"Rpl22l1",-0.592009845154441
"Mrpl35",-0.592089297105121
"Bloc1s2",-0.592361679323568
"S100a16",-0.593269958682572
"Tbc1d32",-0.593401892033646
"Mpp1",-0.593401892033646
"Ndufa12",-0.593401892033646
"Sephs2",-0.593401892033646
"Slc25a44",-0.593460126757562
"Zfp760",-0.593460126757562
"Tmem131l",-0.593573655192763
"Serpinb8",-0.593573655192763
"Yod1",-0.593573655192763
"Cyp2d10",-0.59409022269951
"Asnsd1",-0.594584665820479
"Mrps18a",-0.594584665820479
"Psap",-0.594699739084441
"Sumf2",-0.594699739084441
"Cmc1",-0.594699739084441
"Rpl36a",-0.594882833938987
"Gm21092",-0.595122851809968
"Rab10os",-0.595222550064404
"Slc1a4",-0.595785641818399
"S1pr3",-0.595858723208063
"Cript",-0.596269443934429
"Actr10",-0.596269443934429
"Mief2",-0.596269443934429
"Hnf4aos",-0.599971561931348
"Vegfa",-0.599971561931348
"Dgkq",-0.600732431879759
"Aff4",-0.600732431879759
"Zc3h12c",-0.601728468293991
"Cep290",-0.601864347865192
"Agbl3",-0.60212459965878
"Rps15a",-0.602234999613677
"2610528J11Rik",-0.602366301189645
"Top2b",-0.602366301189645
"Prss36",-0.602550972200709
"Cd81",-0.602550972200709
"Avl9",-0.602550972200709
"Fbxo30",-0.602550972200709
"Trmt2b",-0.602550972200709
"A930033H14Rik",-0.602909461087202
"Plekhf1",-0.603798596958038
"Orc5",-0.604105584304869
"Mysm1",-0.604128166313394
"Ptcd2",-0.604128166313394
"Larp4",-0.604128166313394
"Klhl7",-0.604519261614736
"Pltp",-0.604927382161681
"Eif4a2",-0.604982771289529
"Zfp729b",-0.604993567254931
"Lhpp",-0.604993567254931
"Dhfr",-0.604993567254931
"Myo1f",-0.605305137488716
"Chmp5",-0.605305137488716
"Tmem70",-0.605382741428216
"Spopl",-0.60624665594885
"Rps21",-0.60624665594885
"Gm15408",-0.606788083209498
"Ube2d3",-0.607483691024834
"Rassf7",-0.608720294781545
"Zfp974",-0.60934287250727
"Slc33a1",-0.609975845530633
"Nbeal1",-0.609975845530633
"Crk",-0.61018561051736
"Haao",-0.610834937677871
"Arap2",-0.610834937677871
"Dio1",-0.610834937677871
"Ptprd",-0.610834937677871
"Acot3",-0.610834937677871
"Coa3",-0.611218723284799
"Otud4",-0.611218723284799
"Prpsap2",-0.611882202208614
"Iyd",-0.612913206680469
"Sae1",-0.614034719401622
"Abca6",-0.614034719401622
"Coq3",-0.614380845809041
"Lamb1",-0.616747619147714
"Siva1",-0.61701731768991
"Il17rc",-0.617409902447174
"Kpna4",-0.617871115164448
"Cep83os",-0.617871115164448
"Bst2",-0.617871115164448
"Adgrl1",-0.618044888717544
"D030056L22Rik",-0.618127346780104
"Purb",-0.618365878651318
"Dcaf12l1",-0.619110518782989
"Cyp2c38",-0.619227320548762
"Prdx4",-0.619553600776225
"Akr7a5",-0.619604289856578
"S100a10",-0.619793374817604
"Agps",-0.620498981195561
"Apoa2",-0.620983262716152
"Gm14403",-0.622774768429466
"2210418O10Rik",-0.622789756619534
"Slc66a2",-0.622789756619534
"Alg10",-0.623387668571478
"Cntrl",-0.625255616809081
"Colec10",-0.625255616809081
"Ociad1",-0.626623844878601
"Cth",-0.626675827080937
"Srsf7",-0.627543674838158
"Ctla2b",-0.627923357985504
"Pgrmc1",-0.627923357985504
"Galk2",-0.628594517818656
"Mrpl32",-0.628594517818656
"Slc39a2",-0.628818239715431
"Lair1",-0.628818239715431
"Mfsd11",-0.62917471446283
"Gnb2",-0.629781042522353
"Fam219b",-0.630140743861958
"Vnn1",-0.630140743861958
"Klf13",-0.630849129008375
"Ccnl2",-0.631619821337528
"Ring1",-0.631632538705321
"Cybc1",-0.632418808467306
"Ripor3",-0.632418808467306
"Pcca",-0.632858639275913
"Fmr1",-0.633392122646146
"Lcmt1",-0.633392122646146
"Adgrv1",-0.633864469515288
"Aqp4",-0.634214862565239
"Tufm",-0.634783830781876
"Arfrp1",-0.635190095562594
"Bdp1",-0.635324479035534
"Dbr1",-0.635850686555019
"Lgals1",-0.635946829168835
"Cdc37l1",-0.636008861484689
"Hadh",-0.636008861484689
"Akr1c19",-0.637138374738625
"Sult1b1",-0.637138374738625
"Slf2",-0.637891964680105
"Ormdl1",-0.638583629274917
"Got1",-0.639311947315248
"Tmem220",-0.640047872069691
"Ing4",-0.64149529740381
"Exosc2",-0.642616690017213
"Lzts2",-0.642734118103821
"Tpd52l1",-0.642734118103821
"Zfp654",-0.642737150697288
"Pfkfb1",-0.643257102742935
"Uchl3",-0.643454847439748
"Acbd4",-0.643647625158741
"Thbs1",-0.644575130712803
"Abtb1",-0.646356320737364
"Oas1b",-0.646403493097574
"Mtx3",-0.646581180739934
"Zranb2",-0.646585885231525
"Slc22a4",-0.647913205111633
"Smc2",-0.649369928875899
"Epm2a",-0.649369928875899
"Ogfod2",-0.64979068172241
"Slc12a9",-0.649829658969952
"Polr2k",-0.649842062677781
"Plekhh3",-0.649842062677781
"Bmp10",-0.649842062677781
"Faah",-0.650082367134171
"Mpdu1",-0.650276193265839
"Fam13b",-0.650290487093234
"Ccng1",-0.650705368184856
"Acy3",-0.651033944643788
"Yars2",-0.651033944643788
"Gm10036",-0.651033944643788
"Nipbl",-0.65104639067909
"Syap1",-0.65104639067909
"Gm5422",-0.651179916995377
"Trim12c",-0.651179916995377
"Rps5",-0.652253417222058
"Pcyt1a",-0.652377715358656
"Galk1",-0.65347676920888
"Cept1",-0.654677063998164
"Cnot6l",-0.655065402538669
"Rps10",-0.655632969578875
"Mafb",-0.656502506402398
"Rpl37",-0.65733655541094
"Mapkap1",-0.657920442125313
"Pex11b",-0.658662963049434
"Chchd4",-0.658863049382915
"Pak1ip1",-0.660053749813029
"Ugt2b5",-0.660227760087799
"Gnpnat1",-0.660700798781573
"Fendrr",-0.660700798781573
"Tasor2",-0.660700798781573
"Tars2",-0.66150743517185
"Akr1d1",-0.66150743517185
"Phf5a",-0.662508165569278
"Usp9x",-0.662508165569278
"Hbp1",-0.664119447019688
"Isg15",-0.664285508027202
"Maob",-0.664337933503608
"Gadd45gip1",-0.665025921867436
"Upb1",-0.666228199423282
"Ggct",-0.666273179118142
"Dsc2",-0.666986703578015
"Mrps34",-0.667082593074295
"Ip6k2",-0.667082593074295
"Dcun1d2",-0.667183018961945
"Copz1",-0.667469539800406
"Mrpl55",-0.667584508394583
"Stard5",-0.667585365742746
"G2e3",-0.668704874903742
"Atp5mg",-0.669061292046993
"Sntg2",-0.669121667606174
"Pfkfb3",-0.67000975785447
"Rfx7",-0.67000975785447
"Gzf1",-0.670336230863451
"Cd320",-0.670661206222795
"Erbin",-0.670661206222795
"Ndufb5",-0.670661206222795
"Myo9a",-0.671335754446042
"Fbxw2",-0.671335754446042
"Tmem134",-0.671640878575194
"Ociad2",-0.671904724690506
"Dpy19l4",-0.671939788711612
"Memo1",-0.672156999471977
"Dleu2",-0.672363353152482
"Ftcd",-0.672363353152482
"Ss18l2",-0.672363353152482
"Ldlr",-0.672829596316845
"Bmp5",-0.673084826773038
"Cluap1",-0.673084826773038
"Sfxn2",-0.674824560084095
"Ndufb9",-0.675827636170814
"Pfkl",-0.675827636170814
"Nufip2",-0.677947955442635
"Pck1",-0.678177340121172
"Ntn1",-0.678177340121172
"Col5a1",-0.679684154343808
"Slc25a21",-0.679789454615951
"Rabggta",-0.682560989497462
"Nqo2",-0.682560989497462
"Tra2a",-0.68298618600118
"Rnf152",-0.685177758894984
"Josd2",-0.685177758894984
"Ghr",-0.685177758894984
"Dnajb14",-0.685177758894984
"Bcam",-0.685626492158454
"Slc22a27",-0.685773718694282
"Mrpl1",-0.685773718694282
"A1cf",-0.686298824264626
"Aqp9",-0.68641402874774
"Pde1b",-0.68641402874774
"Nubpl",-0.68749248766239
"Mki67",-0.689035278978563
"Ephx2",-0.689035278978563
"Ppcs",-0.689035278978563
"Abcg2",-0.689035278978563
"Smu1",-0.689035278978563
"Chmp1a",-0.689035278978563
"Wdr13",-0.689237093970835
"Gucd1",-0.689237093970835
"L2hgdh",-0.690522174767569
"Naaladl2",-0.690924512190008
"Zfp638",-0.690924512190008
"Hycc1",-0.690924512190008
"Kdm5d",-0.690933287334751
"Mix23",-0.690972993802562
"Cep192",-0.691091644531164
"Mfge8",-0.691789283199606
"Atp5po",-0.694867646853235
"Nudt2",-0.695547044403791
"Zfp518a",-0.696750926743645
"Thnsl2",-0.697382493434813
"Spp1",-0.698041325426915
"Tm9sf1",-0.698295035450608
"Mrpl57",-0.699220619810736
"Saraf",-0.699356154225971
"Mccc2",-0.699959478312713
"Entpd6",-0.700057287453781
"Yipf4",-0.700469463352306
"Rpgrip1l",-0.700489169239022
"Relch",-0.701543835429664
"Poc1a",-0.701819551518084
"Apoo-ps",-0.702459936466384
"Nsmce1",-0.703528915439113
"Asgr2",-0.703528915439113
"Prxl2b",-0.703939958034072
"Atrx",-0.703939958034072
"Polr2f",-0.704741563508499
"Mettl25",-0.704741563508499
"Nipal1",-0.704854274339576
"Tmem234",-0.705088325085894
"Arl5a",-0.705985391274829
"Slc30a9",-0.706306871843625
"Tma7",-0.706585233584138
"Bccip",-0.70703340049059
"Ces2e",-0.707613263027574
"Rwdd3",-0.707843568823149
"Pomt1",-0.708145702330494
"Uqcc3",-0.708538233574858
"Rev3l",-0.711718025757823
"Nadk2",-0.712833620155364
"Rtn4",-0.71386302354309
"Ttc3",-0.71522230044404
"Ireb2",-0.715816467797504
"Nqo1",-0.715816467797504
"Get4",-0.716466067527622
"Klhl21",-0.716589531125731
"Rab13",-0.716589531125731
"Hnrnpa3",-0.716589531125731
"Fkbp4",-0.717392126361508
"Kcnk5",-0.717392126361508
"Cmc4",-0.717392126361508
"Rasgrp2",-0.71747051465895
"Tmem80",-0.718244117501872
"Magt1",-0.718256592693578
"Zfp983",-0.719918488203194
"Mlycd",-0.719918488203194
"Slc38a6",-0.719918488203194
"Psmb10",-0.719918488203194
"Vcf2",-0.719959600470455
"Txn2",-0.720169718404177
"Usp34",-0.720209586151759
"Srsf11",-0.720209586151759
"Med21",-0.720541675191562
"Tmem219",-0.721433633226249
"Pi4k2b",-0.723342090021202
"Guf1",-0.723342090021202
"Herpud1",-0.723854465477815
"Sigirr",-0.723854465477815
"Asf1a",-0.723854465477815
"Etnk2",-0.723854465477815
"Akr1c14",-0.725933139487715
"Elp6",-0.726165367501188
"Pigp",-0.726282491658952
"Fam89a",-0.727304390167771
"Svip",-0.728162293823975
"Hao1",-0.728162293823975
"Bcat2",-0.728818025793587
"Gtf3a",-0.729257556104803
"Rhbdd3",-0.730287864908236
"Zfp53",-0.730401355679345
"Cst3",-0.730470757776682
"Tbc1d19",-0.73128609072092
"Spred1",-0.732215657133943
"Tmem167",-0.732215657133943
"Ivns1abp",-0.732475171810154
"Ptges2",-0.732501148369205
"Slc47a1",-0.732778925023043
"Zbtb37",-0.734902003259339
"Actr6",-0.735412245617189
"Igsf5",-0.73676069944163
"Zfp809",-0.737024178923184
"Adamts5",-0.737024178923184
"Ccp110",-0.737491784056679
"Psme4",-0.737491784056679
"Zfp931",-0.737491784056679
"Slc25a34",-0.737491784056679
"Mipep",-0.737491784056679
"9430038I01Rik",-0.737491784056679
"Haus5",-0.737491784056679
"Akip1",-0.738442521551655
"Arl4d",-0.739104625620466
"Gm12346",-0.739528000289395
"Fam25a",-0.740264582343521
"Tuba1a",-0.741845113508695
"Chid1",-0.741911554369448
"H2-Q10",-0.742230881739429
"Timm10",-0.743020428972161
"Phpt1",-0.743586335322527
"Coq10a",-0.74590166110578
"Fam120c",-0.746412428065532
"Adck5",-0.746412428065532
"Fancm",-0.746412428065532
"Phip",-0.746412428065532
"Xrcc3",-0.746412428065532
"Slc25a26",-0.746412428065532
"Lama1",-0.747053339920739
"Car1",-0.747494636068283
"Mob3a",-0.747588129425426
"Aacs",-0.747639957590795
"Txnl4b",-0.748371208390736
"Got2",-0.748371208390736
"Cacybp",-0.748916996152809
"Wdr18",-0.750254796845455
"Oard1",-0.750942479319718
"Zfp157",-0.750942479319718
"Cbr1",-0.75154134378041
"Tmem222",-0.751802718425526
"Slc22a29",-0.75193608876111
"Gbp2",-0.752990674488309
"Ap3m1",-0.753555552992243
"Dennd1b",-0.753973900312822
"Nup43",-0.754130743213299
"Fdx2",-0.755437211170752
"Drg1",-0.755437211170752
"Slc31a2",-0.75563999509185
"3110040N11Rik",-0.755841255378035
"Rpgr",-0.756464019679614
"Rnf121",-0.756464019679614
"Rtraf",-0.757157521022341
"Apoh",-0.757769296504922
"P2ry1",-0.758833906289116
"Msantd2",-0.758874368357023
"Ghdc",-0.760752822278776
"Malsu1",-0.762005419165673
"Zfp626",-0.762218245006606
"Clec2d",-0.762218245006606
"Nelfb",-0.762396007380446
"Rpl14",-0.762880910739509
"Flna",-0.762995836026622
"Dynlt3",-0.762995836026622
"Car5a",-0.764020761002091
"Snrpg",-0.764161682834479
"Ergic3",-0.764161682834479
"Ttc32",-0.764161682834479
"Fbxl4",-0.764858211246629
"Gpx4",-0.765208612003189
"Eif2d",-0.765858806490511
"Tmem42",-0.765858806490511
"Sars2",-0.767159924061629
"Snap29",-0.767378391614323
"Ctcflos",-0.76808468930708
"Ndufaf7",-0.76808468930708
"Plaat3",-0.768501330778299
"Itga6",-0.77043784027185
"Them7",-0.773707435502475
"Nit1",-0.774452867285998
"Shprh",-0.776856447189273
"Ly6g2",-0.777141084236727
"Klf15",-0.777141084236727
"Tagln",-0.77839000268416
"Pik3c2a",-0.778508873070807
"Tcea3",-0.779089753348229
"Mrpl22",-0.779481522471063
"Polg2",-0.779481522471063
"Rpl5",-0.78003248852762
"Decr2",-0.780798497726144
"S100a13",-0.781139900057045
"Alkbh7",-0.781139900057045
"Mfsd1",-0.782262286342202
"Rnf170",-0.783066645949714
"Psmg4",-0.783566046277123
"Acad10",-0.784849845450009
"Abcb7",-0.784902783823324
"Smim30",-0.786245422860092
"2310001H17Rik",-0.786245422860092
"Timm13",-0.786245422860092
"Elovl2",-0.78669168537327
"Scp2",-0.787056561751062
"Slc25a29",-0.787056561751062
