"","GSM7840464","GSM7840465","GSM7840466","GSM7840467","GSM7840468","GSM7840469","GSM7840470","GSM7840471","GSM7840472"
"ENSMUSG00000027408",5.10762613189998,5.2264223493773,5.29617425565816,5.31064508832273,5.40239330195015,4.87943683557956,4.73356235195428,4.77713082638576,5.14605454651332
"ENSMUSG00000037583",9.90215811965193,8.83448087238712,8.64600589872876,7.15083089860993,7.9713050137326,8.89498348867292,9.226540459825,7.18842765049144,9.05004427893814
"ENSMUSG00000014402",8.34046398309212,8.55761916652717,7.95522865688793,8.03406094453199,8.33616352589833,8.13938392750642,8.9042107926526,8.35875160571493,8.57298184803162
"ENSMUSG00000055401",8.51431123064016,8.59630414771181,7.97932519567807,8.2780094222606,8.31451951446232,8.2014640159083,8.26364448713253,8.33984567389184,8.60743112941656
"ENSMUSG00000040771",7.94753590063499,7.81544193110818,7.84804751171044,8.24968638211202,8.28143010587188,8.01809604748704,7.80532625004802,7.8449372711667,7.97085330767187
"ENSMUSG00000057802",5.10762613189998,5.12622647892737,5.15966351700189,5.49894894061808,5.68369347575701,5.24483332810099,4.73356235195428,5.37230143870265,5.64572277957657
"ENSMUSG00000012123",5.32053700536954,6.1019491162178,6.02098483719609,6.46236888326206,6.05638970075515,5.5888848515824,5.01924745402599,5.71457165360021,6.53054339696347
"ENSMUSG00000025269",6.86953858265251,6.62420124580995,7.00834056840126,7.37827734946615,7.35867519395996,6.45690831468581,6.73494382104547,6.90701018662176,7.14030072469867
"ENSMUSG00000025268",6.57597330727973,6.61328762219072,6.20117659155487,5.66208024843036,6.45237662653148,6.34894521182803,5.70019603302647,5.94275458236932,6.11636925200154
"ENSMUSG00000025266",7.93048729627099,8.09982966205439,7.90578646485824,7.58955835609317,7.76304279516151,7.65323806755335,8.17238103640727,8.14445466122022,7.92902521898522
"ENSMUSG00000025265",5.10762613189998,5.05396865974634,5.00391086357016,5.22599967973848,4.65605568105729,4.74527664150962,4.12381132131281,4.93610747044374,4.49145373149694
"ENSMUSG00000025264",7.28399980077936,7.60330618417716,7.43333842126292,7.42141120557185,7.4210322074413,7.32054111916978,7.39406240940961,7.12758717909656,7.42565389978361
"ENSMUSG00000025262",6.64830798637589,5.50890653689376,6.77818803756315,6.18424251370497,6.28022829648223,6.70940493183886,5.83218956980675,5.52658056435037,5.90204994782305
"ENSMUSG00000025261",11.373730893042,11.2632170681424,11.1990143941432,11.1048251223962,11.048528449809,11.2134608011087,11.6711859924859,11.5457863241653,11.385465545915
"ENSMUSG00000025260",10.5960492172942,11.2563391926526,11.3274398023467,11.4629191312307,11.395216637051,11.3581844048577,10.6315657365816,10.3545117056346,10.965854650334
"ENSMUSG00000060131",5.50049302116898,5.25793501451394,5.52912755164745,5.03473941883344,5.15138223625829,5.65378018156384,4.88681388669216,5.19486817812654,5.58102933514698
"ENSMUSG00000024725",8.48740343930245,8.87323789401231,8.57278629328526,8.7848978237795,8.32538224070262,8.62019553549192,8.34424254089779,8.38480922485372,8.52972576368946
"ENSMUSG00000097971",9.61164233933747,8.79465209819092,8.82590720831127,12.8272287716665,9.55969185601926,8.92897699002368,9.44912461715122,8.60974715252621,8.99908508966473
"ENSMUSG00000067787",8.61362729240121,8.53218971407177,8.38288960210003,8.32400880848769,8.37327398820631,8.16557734159832,8.64069058992559,8.65631330633025,8.86951553856954
"ENSMUSG00000097974",5.65733583943662,4.93537882102211,4.88548978500045,4.86450698387281,5.30841207402274,5.05156172461995,5.34004349572414,5.58322899643127,5.67686525962993
